web-scraper-order,name,pengalaman,rating,portofolio,deskripsi,logo-src,foto-src,layanan_lain,jangkauan,rating_user
1732007988-475,ANAS JAYA RENOVASI,0.7395425990432798,0.652634905531845,0.3581044635020827, Renovasi ringan maupun berat  Pembangunan dari 0,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/98616/thumb_f6cb95ea41.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2760588/f981901ae9a74788.jpg,"['Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Utara', 'Jakarta Selatan', 'Depok', 'Bekasi Kota', 'Bekasi Kabupaten', 'Tangerang Kota', 'Tangerang Kabupaten']",5
1732007997-476,Olin Jaya Mandiri,0.5858109897969396,0.674719894155386,0.7864542371075193,Renopasi rumah dan lain lain sebageya,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/1321517/thumb_d031cec073b42186.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/69295/desktop_IMG_20180823_164401.jpg,"['Kelistrikan', 'Renovasi Rumah', 'Pemasangan Atap', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Jasa Pertukangan', 'Pemasangan Lantai', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Plafon', 'Service Lampu', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Jasa Pertukangan (Borongan)', 'Tukang Ledeng']","['Jakarta Selatan', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Utara', 'Bekasi Kota', 'Tangerang Kota', 'Tangerang Selatan', 'Bogor Kota', 'Tangerang Kabupaten', 'Serang', 'Bogor Kabupaten', 'Depok', 'Bekasi Kabupaten', 'Indramayu', 'Selengkapnya']",1
1732008006-477,AN MAJU SANJAYA,0.769478106990288,0.6788707925808708,0.17905223175104135,"KAMI DARI AN MAJU SANJAYA MEMBUKA JASA RENOVASI RUMAH,APARTEMENT,RUKO DLL DIMANA KAMI BERKECIMPUNG DIBIDANG INI DARI TAHUN 2011",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/98304/thumb_31fb8c05e2.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/98304/desktop_istockphoto-1147740954-612x612.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Utara', 'Jakarta Selatan', 'Jakarta Barat', 'Jakarta Pusat', 'Depok', 'Bekasi Kabupaten', 'Bogor Kabupaten', 'Tangerang Kota', 'Tangerang Selatan', 'Tangerang Kabupaten', 'Bekasi Kota', 'Selengkapnya']",1
1732008015-478,Sumanto,0.683847647236553,0.6984751188721523,0.537156695253124,karya mandiri,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/80150/thumb_2f751a3fab.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/1906361/38ff697778e78cc9.jpg,"['Kelistrikan', 'Renovasi Rumah', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Partisi', 'Perbaikan Atap', 'Plafon', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Pemasangan TV', 'Jasa Pertukangan (Borongan)', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara']",4
1732008032-479,Anwar,0.8312502928835709,0.6984751188721523,0.17905223175104135,"Jasa Renovasi Rumah, bikin gedung, bikin kantor, bikin rumah, masang tv , furniture dll",https://dm5360p8ab28j.cloudfront.net/assets/v1/bp/logo-31968854c731b670515e302b1b54f1fdb8bd8bc9ca34ed819d685d17850bb563.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2144779/cb52366d41d1ab2b.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Gorden', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Taman', 'Kontraktor Bangunan', 'Pemasangan TV', 'Jasa Tukang Harian']","['Bekasi Kota', 'Bekasi Kabupaten', 'Jakarta Selatan', 'Jakarta Timur', 'Bogor Kabupaten']",3
1732008041-480,Sahabat Jasa,0.8202812819928696,0.705830733961716,0.28379107299583456,"Mengerjakan perbaikan/renovasi dan pembuatan rumah/bangunan rangka besi,cor,hebel,bata, plumbing, Gypsum,partisi, Instalasi listrik, bangun rumah, tralisan, kanopi,pagar,boot container,hydrant bocor,service bak,las listrik truck,baliho,LAS stainless,LAS Baja karbon , kanopi,pagar,tralis,realing,dll",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/111133/thumb_b58d8a2330.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2637937/cc04699b893723c4.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Selatan', 'Jakarta Utara', 'Kepulauan Seribu', 'Bekasi Kota', 'Bekasi Kabupaten', 'Bogor Kota', 'Bogor Kabupaten', 'Depok', 'Jakarta Barat']",5
1732008050-481,nizam jaya abadi,0.6599372175659823,0.7129369575636331,0.6418955364979172,jasa pertukangan borongan,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/78459/thumb_efae984378.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2807456/1663631628911.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Jasa Pertukangan', 'Pemasangan Lantai', 'Partisi', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Plafon', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Jasa Pertukangan (Borongan)', 'Tukang Ledeng']","['Jakarta Pusat', 'Jakarta Selatan', 'Jakarta Timur', 'Jakarta Barat', 'Jakarta Utara', 'Depok', 'Bekasi Kota', 'Tangerang Selatan']",2
1732008059-482,Ganong Kontruksi,0.7878779278443224,0.7198101477667402,0.537156695253124,"kami dari ganong kontruksi adalah jasa yang berjalan di bidang renovasi rumah, ruko , kantor , dan pekerjaan yang kami sediakanadalah listrik, pengengelasan ,pengecatan, perbaikan atap dan instalasi air  dan lain2  dan kami berusaha untuk memberikan servis atau pelayanan terbaik untuk para castamer serta ada garansi yang kami tawarkan untuk beberapa pekerjaan tertentu",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/94747/thumb_18e81d1f35.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2978127/IMG_20231124090754.png,"['Kelistrikan', 'Renovasi Rumah', 'Kusen Pintu & Jendela', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Teralis', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Depok', 'Bekasi Kabupaten', 'Tangerang Kota', 'Bogor Kabupaten', 'Bekasi Kota']",2
1732008068-483,edi  taulany karya baru,0.819332305661949,0.7329152599053017,0.28379107299583456,penyedia jasa perbaikan/perenovasi Rumah kantor DLL,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/74242/thumb_06a6667dcc.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2496941/2726315d38fada59.jpg,"['Pemasangan Atap', 'Ahli Kunci', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Jasa Pertukangan', 'Kolam Ikan', 'Kolam Renang', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Tukang Taman', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara']",4
1732008085-484,Koko Renovasi,0.8321312981008501,0.7391728446126593,0.5026631641116848,"Koko Renovasi merupakan penyedia jasa dalam bidang renovasi rumah, membangun properti baru seperti rumah, perkantoran, ruko, gudang dan properti lainnya Selain itu, kami juga melayani jasa pertukangan rumah meliputi pemasangan atap, waterproofing, ledeng, dan lainnya Tim kami telah memiliki pengalaman selama 8 tahun dalam bidang ini dan siap memberikan layanan terbaik untuk Anda",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2783710/thumb_koko-renovasi.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/91355/desktop_koko_renovasi-05.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Plafon', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Jasa Pertukangan (Borongan)', 'Tukang Ledeng']","['Tangerang Selatan', 'Tangerang Kota', 'Tangerang Kabupaten', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Lebak', 'Cilegon', 'Bogor Kabupaten']",1
1732008094-485,bumi putra,0.8356075663664871,0.7422329503564524,0.28379107299583456,jasa pertukangan borongan Renovasi atau bangun baru pengerjaan rapih dan tanggung jawab dalam pekerjaan,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/1700195/thumb_f708c56b37165cd2.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/79692/desktop_FB_IMG_1573047895993.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pintu & Jendela', 'Partisi', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Tukang Ledeng Borongan', 'Jasa Pertukangan (Borongan)', 'Tukang Ledeng']","['Jakarta Selatan', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Utara', 'Depok', 'Bogor Kota', 'Bekasi Kabupaten', 'Bogor Kabupaten', 'Tangerang Kota', 'Tangerang Selatan', 'Tangerang Kabupaten', 'Bekasi Kota', 'Selengkapnya']",5
1732008103-486,RAHMAN JAYA  ABADI,0.8183776637671384,0.7452490242713594,0.17905223175104135,Renovasian Rumah di Buat Baru,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2856831/thumb_IMG_20240910073352.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2901829/IMG_20230405031607.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Ledeng Borongan', 'Jasa Tukang Harian', 'Tukang Ledeng']","['Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Jakarta Pusat', 'Jakarta Timur', 'Tangerang Kota', 'Tangerang Selatan', 'Bekasi Kota', 'Depok']",2
1732008112-487,Deden Renovasi,0.8969659970228405,0.7652273266130281,0.662571989993357,"menerima jasa bongakaran,pindahan rumah,apartemen,kantor, bongkar pasang lemari kitchen set,bed set,meja kantor,barang furniture knock downpindah posisi,pindah ruangan,pindah alamat, menerima reparasi kabinet,service perawatan furniture rumah terima jasa pemasangan gorden, pemasangan tv, service sofa ganti kulit",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/98320/thumb_c11eb390e4.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2303871/bf278c8e06acce6b.jpg,"['Kusen Pintu & Jendela', 'Bengkel Las', 'Gorden', 'Jasa Pertukangan', 'Kabinet', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Pengecatan', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Tukang Taman', 'Kontraktor Bangunan']","['Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Lebak', 'Tangerang Kota', 'Tangerang Selatan', 'Tangerang Kabupaten']",4
1732008120-488,Djunhendra Konstruksi,0.9635482766448271,0.8964470418111232,0.0,"Djunhendra Kontruksi merupakan penyedia jasa bidang konstruksi yang dapat membantu pengerjaan properti Anda Mulai dari renovasi rumah, pemasangan atap, perbaikan pompa, pemasangan listrik, pemasangan plafon, poles granit dan marmer cristalisasidan berbagai jasa pertukangan lainnya Kami melayani pengerjaan untuk area Jakarta",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2783707/thumb_djuhendra-konstruksi.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/109528/desktop_djuhendra-02.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Service Lampu', 'Teralis', 'Kontraktor Bangunan']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara']",1
1732008139-489,JAYA MAJU MAHMUR,1.0,0.9918498516240606,0.6418955364979172,kotaktor bangunan garangsi 3 bulan di jamin ga kecewakontaktor  garangsi 3 bulan di jamin ga kecewa,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2901735/thumb_IMG_20231204045235.png,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/76169/desktop_58fb96325cc3fec5.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Jasa Pertukangan', 'Kabinet', 'Kolam Ikan', 'Kolam Renang', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Tukang Taman', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Utara', 'Jakarta Selatan', 'Bekasi Kota', 'Bekasi Kabupaten', 'Tangerang Kota', 'Tangerang Selatan', 'Tangerang Kabupaten', 'Depok', 'Bogor Kota', 'Bogor Kabupaten', 'Selengkapnya']",5
1732008148-490,Yusuf Dwi Sutedjo Jasa Tukang,0.0,0.0,0.0,Jasa Tukang,https://dm5360p8ab28j.cloudfront.net/assets/v1/bp/logo-31968854c731b670515e302b1b54f1fdb8bd8bc9ca34ed819d685d17850bb563.png,https://dm5360p8ab28j.cloudfront.net/assets/v1/background_canvas/business-landing-heading-a605a1978f75809aafd52d4e6cd8b33d487625986d272975249b0c5fc8d8c1b7.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis']","['Surabaya', 'Gresik', 'Sidoarjo']",1
1732008157-491,Yura Glass,0.0,0.0,0.17905223175104135,"jasa pasang kaca dan pintu aluminiumpembuatan pintu kaca tempered,kaca kanopi,reling tangga,kaca balkon,partisi kaca,partisi aluminium,kaca showe,kaca tempered,jendela aluminium,kusen aluminium,dll",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/118482/thumb_64fe4a814c.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2627016/2d13743ccca43e21.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis']","['Bekasi Kota', 'Bekasi Kabupaten', 'Jakarta Barat', 'Jakarta Pusat', 'Jakarta Timur', 'Jakarta Utara', 'Jakarta Selatan', 'Bogor Kota', 'Bogor Kabupaten', 'Depok', 'Tangerang Kota', 'Tangerang Selatan', 'Tangerang Kabupaten', 'Selengkapnya']",1
1732008165-492,Yunus Karya,0.0,0.0,0.0,menerima jasa renovasi  kontruksi bangunan kontruksi bajar Bu bbbbbbbbbbbbingan telis pagar dll,https://dm5360p8ab28j.cloudfront.net/assets/v1/bp/logo-31968854c731b670515e302b1b54f1fdb8bd8bc9ca34ed819d685d17850bb563.png,https://dm5360p8ab28j.cloudfront.net/assets/v1/background_canvas/business-landing-heading-a605a1978f75809aafd52d4e6cd8b33d487625986d272975249b0c5fc8d8c1b7.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Interior Designer', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Bekasi Kota', 'Bekasi Kabupaten', 'Bogor Kabupaten']",5
1732008174-493,Yudhistira Martadinata Design And Build,0.0,0.0,0.537156695253124,"Design and build Merencanakan,membangun dan renovasi bangunan yang berorentasi pada mutu kwalitas dan kepuasan pelanggan dengan penawaran yang kompetitif",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2483026/thumb_0078d60c3dcb176d.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/86869/desktop_3a4efa2688cd7bb5.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Taman', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan', 'Jasa Pertukangan (Borongan)', 'IMB']","['Pandeglang', 'Lebak', 'Tangerang Kota', 'Cilegon', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Kepulauan Seribu', 'Karawang', 'Bekasi Kota', 'Depok', 'Bogor Kota', 'Bogor Kabupaten', 'Bekasi Kabupaten', 'Tangerang Kabupaten', 'Tangerang Selatan', 'Selengkapnya']",3
1732008192-494,Yoyo mecanic and electrical,0.0,0.0,0.17905223175104135,"melayani jasa instalasi Listrik dan AC untuk Rumah tinggal,ruko,perkantoran,apartement dan gedung",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/56289/thumb_5610288a31.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/956557/19e7d16523.jpg,"['Kelistrikan', 'Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Service AC', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Service Pompa Air', 'Service Kulkas', 'Alarm & CCTV', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan AC', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Service Lampu', 'Teralis', 'Kontraktor Bangunan', 'Pemasangan TV']","['Sidoarjo', 'Surabaya', 'Jombang']",3
1732008201-495,Y&R,0.0,0.0,0.28379107299583456,"Jasa pasang keramik,marmer,batu alam,aplikatorQUADRA porcelain slab",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2479586/thumb_ed9047577458ab3f.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/92061/desktop_20200818_102308.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Kontraktor Bangunan']","['Semarang', 'Yogyakarta', 'Cilacap', 'Tegal', 'Pekalongan', 'Banyuwangi']",4
1732008210-496,Wono Karya,0.1756703488005048,0.0,0.17905223175104135,"Kami melayani berbagai macam furniture dan interior seperti kitchen set, meja rias, nakas, interior design",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/113510/thumb_33d9c5f294.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2516161/9b104640bc54d164.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Tangerang Kota', 'Tangerang Selatan', 'Tangerang Kabupaten', 'Bekasi Kota', 'Bekasi Kabupaten']",3
